latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-3.83755,-55.97504,317.42,0.39,0.36,2023-10-08,510,1,VIIRS,n,2.0NRT,294.82,1.29,N
-3.83635,-58.90626,307.57,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,295.68,1.07,N
-3.83575,-58.91001,316.71,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.96,1.41,N
-3.83514,-58.91377,319.76,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,297.62,1.41,N
-3.83454,-58.91752,327.81,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,297.4,2.01,N
-3.83394,-58.92128,312.95,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.26,2.01,N
-3.83368,-55.978,309.41,0.39,0.36,2023-10-08,510,1,VIIRS,n,2.0NRT,295.23,0.94,N
-3.8335,-58.90197,312.06,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,294.8,1.07,N
-3.8329,-58.90572,318.03,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296,1.07,N
-3.8323,-58.90947,315.86,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.32,1.41,N
-3.8317,-58.91322,311.15,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,295.58,1.41,N
-3.83128,-50.99624,306.18,0.44,0.46,2023-10-08,510,1,VIIRS,n,2.0NRT,292.16,1.78,N
-3.8304,-52.29828,308.24,0.55,0.43,2023-10-08,510,1,VIIRS,n,2.0NRT,292.85,1.4,N
-3.82931,-60.75699,326.18,0.51,0.41,2023-10-08,510,1,VIIRS,n,2.0NRT,296.4,4.47,N
-3.82736,-59.41525,309.19,0.44,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,295.95,1.22,N
-3.82699,-55.80476,313.93,0.39,0.36,2023-10-08,510,1,VIIRS,n,2.0NRT,295.8,1.4,N
-3.82695,-55.78321,306.91,0.39,0.36,2023-10-08,510,1,VIIRS,n,2.0NRT,295.69,1.34,N
-3.82644,-55.80828,315.61,0.39,0.36,2023-10-08,510,1,VIIRS,n,2.0NRT,295.84,1.4,N
-3.82553,-60.75641,307.49,0.51,0.41,2023-10-08,510,1,VIIRS,n,2.0NRT,295.07,1.27,N
-3.82504,-55.64229,314.67,0.39,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,296.52,1.87,N
-3.82496,-60.75864,306.73,0.51,0.41,2023-10-08,510,1,VIIRS,n,2.0NRT,294.97,1.25,N
-3.82478,-60.76099,309.31,0.51,0.41,2023-10-08,510,1,VIIRS,n,2.0NRT,295.35,1.27,N
-3.82423,-60.76322,313.12,0.51,0.41,2023-10-08,510,1,VIIRS,n,2.0NRT,295.05,1.25,N
-3.82365,-55.80426,321.95,0.39,0.36,2023-10-08,510,1,VIIRS,n,2.0NRT,296.87,2.36,N
-3.82361,-55.78268,318.64,0.39,0.36,2023-10-08,510,1,VIIRS,n,2.0NRT,296.15,1.34,N
-3.8231,-55.80778,336.71,0.39,0.36,2023-10-08,510,1,VIIRS,n,2.0NRT,298.06,2.36,N
-3.82255,-55.81129,318.35,0.39,0.36,2023-10-08,510,1,VIIRS,n,2.0NRT,296.75,1.99,N
-3.82224,-55.63823,314.7,0.39,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,296.26,1.79,N
-3.822,-55.81479,323.21,0.39,0.36,2023-10-08,510,1,VIIRS,n,2.0NRT,296.77,1.99,N
-3.8215,-50.33471,304.42,0.49,0.49,2023-10-08,510,1,VIIRS,n,2.0NRT,292.26,1.31,N
-3.82068,-50.33321,315.28,0.49,0.49,2023-10-08,510,1,VIIRS,n,2.0NRT,292.72,3.35,N
-3.81976,-55.80728,311.79,0.39,0.36,2023-10-08,510,1,VIIRS,n,2.0NRT,296.3,2.36,N
-3.8189,-55.63772,319.18,0.39,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,296.22,1.79,N
-3.81706,-50.33401,311.35,0.49,0.49,2023-10-08,510,1,VIIRS,n,2.0NRT,292.67,1.31,N
-3.81069,-58.95615,312.87,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.21,1.84,N
-3.80222,-55.65685,331.44,0.39,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,297.07,3.92,N
-3.80031,-58.889,314.26,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.59,2.73,N
-3.79884,-54.61839,315.18,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,295.31,2.25,N
-3.79825,-54.62217,318.12,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,295.6,2.23,N
-3.79606,-61.74086,309.52,0.39,0.44,2023-10-08,510,1,VIIRS,n,2.0NRT,294.92,3.29,N
-3.79539,-54.61787,327.16,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.26,2.25,N
-3.79453,-58.88445,317.26,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.01,1.62,N
-3.79404,-58.88417,318.48,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.1,1.69,N
-3.79163,-59.61284,322.81,0.45,0.39,2023-10-08,510,1,VIIRS,n,2.0NRT,297.47,2.9,N
-3.78975,-55.80264,340.27,0.39,0.36,2023-10-08,510,1,VIIRS,n,2.0NRT,298.68,2.67,N
-3.78972,-59.60541,307.81,0.45,0.39,2023-10-08,510,1,VIIRS,n,2.0NRT,296.73,1.13,N
-3.78909,-59.60942,318.55,0.45,0.39,2023-10-08,510,1,VIIRS,n,2.0NRT,297.53,1.89,N
-3.78873,-59.60827,313.95,0.45,0.39,2023-10-08,510,1,VIIRS,n,2.0NRT,297,1.02,N
-3.78808,-59.61227,308.11,0.45,0.39,2023-10-08,510,1,VIIRS,n,2.0NRT,296.56,1.02,N
-3.78736,-51.82164,310.36,0.39,0.44,2023-10-08,510,1,VIIRS,n,2.0NRT,293.23,1.27,N
-3.78683,-51.82512,308.98,0.39,0.44,2023-10-08,510,1,VIIRS,n,2.0NRT,292.78,0.99,N
-3.78642,-55.80212,314.33,0.39,0.36,2023-10-08,510,1,VIIRS,n,2.0NRT,296.09,2.67,N
-3.78545,-45.0928,302.92,0.57,0.69,2023-10-08,510,1,VIIRS,n,2.0NRT,287.01,0.73,N
-3.78456,-59.22966,310.4,0.43,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.55,1.07,N
-3.78107,-59.22911,311.67,0.43,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.26,1.07,N
-3.77914,-45.09188,309.38,0.57,0.69,2023-10-08,510,1,VIIRS,n,2.0NRT,286.99,0.96,N
-3.77472,-59.22414,309.96,0.43,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.4,0.94,N
-3.77021,-55.97139,328.19,0.39,0.36,2023-10-08,510,1,VIIRS,n,2.0NRT,296.39,3.04,N
-3.76836,-51.81155,325.29,0.39,0.44,2023-10-08,510,1,VIIRS,n,2.0NRT,293.2,1.58,N
-3.76434,-51.81091,306.9,0.39,0.44,2023-10-08,510,1,VIIRS,n,2.0NRT,292.41,1.58,N
-3.76381,-59.70034,306.36,0.45,0.39,2023-10-08,510,1,VIIRS,n,2.0NRT,295.45,0.97,N
-3.76076,-50.28508,317.72,0.49,0.49,2023-10-08,510,1,VIIRS,n,2.0NRT,293.24,3.54,N
-3.76062,-59.55981,314.82,0.45,0.39,2023-10-08,510,1,VIIRS,n,2.0NRT,296.61,1.54,N
-3.76022,-55.55987,318.71,0.4,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,295.62,1.73,N
-3.76011,-50.28945,305.3,0.49,0.49,2023-10-08,510,1,VIIRS,n,2.0NRT,292.87,1.83,N
-3.76007,-51.83902,305.21,0.39,0.44,2023-10-08,510,1,VIIRS,n,2.0NRT,292.92,1.13,N
-3.75771,-59.55526,308.66,0.44,0.39,2023-10-08,510,1,VIIRS,n,2.0NRT,296.26,1.54,N
-3.75708,-59.55924,324.43,0.45,0.39,2023-10-08,510,1,VIIRS,n,2.0NRT,297.2,1.54,N
-3.75631,-50.2844,309.93,0.49,0.49,2023-10-08,510,1,VIIRS,n,2.0NRT,292.76,1.96,N
-3.75574,-53.38242,305.48,0.48,0.4,2023-10-08,510,1,VIIRS,n,2.0NRT,293.71,1.63,N
-3.75354,-59.55868,328.43,0.45,0.39,2023-10-08,510,1,VIIRS,n,2.0NRT,296.91,1.88,N
-3.75,-59.55812,312.51,0.45,0.39,2023-10-08,510,1,VIIRS,n,2.0NRT,297.22,1.88,N
-3.74936,-59.56209,312.89,0.45,0.39,2023-10-08,510,1,VIIRS,n,2.0NRT,297.12,1.82,N
-3.74645,-59.55756,311.51,0.45,0.39,2023-10-08,510,1,VIIRS,n,2.0NRT,297.28,2.16,N
-3.74582,-59.56153,322.48,0.45,0.39,2023-10-08,510,1,VIIRS,n,2.0NRT,297.29,1.73,N
-3.74228,-59.56096,314.88,0.45,0.39,2023-10-08,510,1,VIIRS,n,2.0NRT,296.77,1.73,N
-3.73859,-55.67597,339.13,0.39,0.36,2023-10-08,510,1,VIIRS,n,2.0NRT,298.37,3.6,N
-3.73803,-55.6795,326.51,0.39,0.36,2023-10-08,510,1,VIIRS,n,2.0NRT,295.98,3.6,N
-3.73629,-59.37352,307.82,0.44,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.66,1.68,N
-3.73593,-53.7378,306.51,0.46,0.39,2023-10-08,510,1,VIIRS,n,2.0NRT,294.45,0.72,N
-3.73525,-55.67545,323.83,0.39,0.36,2023-10-08,510,1,VIIRS,n,2.0NRT,295.1,1.83,N
-3.73473,-59.40543,312.21,0.44,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.97,1.84,N
-3.73403,-61.01103,313.37,0.53,0.42,2023-10-08,510,1,VIIRS,n,2.0NRT,295.74,2.11,N
-3.73087,-60.12243,317.71,0.47,0.4,2023-10-08,510,1,VIIRS,n,2.0NRT,295.5,2.14,N
-3.7302,-61.01043,313.85,0.53,0.42,2023-10-08,510,1,VIIRS,n,2.0NRT,295.28,2.25,N
-3.72732,-52.13337,316.81,0.56,0.43,2023-10-08,510,1,VIIRS,n,2.0NRT,293.59,2.7,N
-3.72711,-55.46387,312.52,0.4,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,296.34,1.84,N
-3.72344,-54.1994,310.67,0.44,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,294.82,1.04,N
-3.72282,-54.20336,308.8,0.44,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,294.77,1.15,N
-3.72276,-51.11759,313.59,0.43,0.46,2023-10-08,510,1,VIIRS,n,2.0NRT,292.44,1.5,N
-3.7224,-60.15154,306.77,0.47,0.4,2023-10-08,510,1,VIIRS,n,2.0NRT,295.71,0.96,N
-3.72183,-54.49801,304.65,0.43,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,294.33,1.17,N
-3.72162,-59.34761,309.7,0.44,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.7,1.42,N
-3.72136,-52.19845,303.46,0.56,0.43,2023-10-08,510,1,VIIRS,n,2.0NRT,292.93,0.77,N
-3.71945,-60.14671,307.87,0.47,0.4,2023-10-08,510,1,VIIRS,n,2.0NRT,295.77,0.96,N
-3.71925,-60.12495,308.46,0.47,0.4,2023-10-08,510,1,VIIRS,n,2.0NRT,295.47,0.89,N
-3.71915,-54.38832,318.44,0.43,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,294.98,1.59,N
-3.71904,-59.34669,308.89,0.44,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.71,1.58,N
-3.71855,-54.39217,304.69,0.43,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,294.06,0.72,N
-3.71855,-51.11696,305.02,0.43,0.46,2023-10-08,510,1,VIIRS,n,2.0NRT,292.5,1.5,N
-3.71162,-58.91748,311,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.37,1.21,N
-3.71102,-58.92125,308.45,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.6,1.41,N
-3.71026,-58.79438,307.1,0.42,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,295.55,0.43,N
-3.70568,-61.70506,318.1,0.39,0.44,2023-10-08,510,1,VIIRS,n,2.0NRT,295.2,3.64,N
-3.70553,-59.65374,315.71,0.45,0.39,2023-10-08,510,1,VIIRS,n,2.0NRT,296.88,2.16,N
-3.70168,-61.7044,306.73,0.39,0.44,2023-10-08,510,1,VIIRS,n,2.0NRT,294.72,3.01,N
-3.70062,-60.26225,310.95,0.48,0.4,2023-10-08,510,1,VIIRS,n,2.0NRT,295.72,2.37,N
-3.69991,-60.26658,309.19,0.48,0.4,2023-10-08,510,1,VIIRS,n,2.0NRT,295.49,1.71,N
-3.69961,-58.7977,310.68,0.42,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,296.18,1.41,N
-3.69954,-59.32806,317.73,0.44,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.31,2.08,N
-3.69902,-58.80145,318.74,0.42,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,296.49,1.41,N
-3.69902,-50.72763,307.36,0.46,0.47,2023-10-08,510,1,VIIRS,n,2.0NRT,292.63,1.65,N
-3.69893,-59.33197,319.53,0.44,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.57,2.08,N
-3.69876,-58.80023,325.11,0.42,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,296.77,2.7,N
-3.69627,-59.1686,317.11,0.43,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.53,1.32,N
-3.69621,-52.04593,306.28,0.57,0.43,2023-10-08,510,1,VIIRS,n,2.0NRT,293.08,2.09,N
-3.69569,-55.42249,337.07,0.4,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,298.35,4.25,N
-3.69279,-59.16804,315.55,0.43,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.45,1.01,N
-3.6914,-60.55331,305.95,0.5,0.41,2023-10-08,510,1,VIIRS,n,2.0NRT,294.87,2.09,N
-3.68924,-60.5667,311.34,0.5,0.41,2023-10-08,510,1,VIIRS,n,2.0NRT,296.19,2.4,N
-3.68695,-60.55717,310.49,0.5,0.41,2023-10-08,510,1,VIIRS,n,2.0NRT,295.75,1.78,N
-3.68479,-60.57057,316.08,0.5,0.41,2023-10-08,510,1,VIIRS,n,2.0NRT,296.03,2.9,N
-3.6847,-58.80295,312.81,0.42,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,296.3,0.78,N
-3.68411,-58.80669,309.45,0.42,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,296.23,0.78,N
-3.68129,-55.43533,309.39,0.4,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,296,1.07,N
-3.68013,-58.92147,311.43,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.67,1.27,N
-3.67939,-58.92009,310.62,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.78,1.15,N
-3.67815,-60.58792,315.85,0.5,0.41,2023-10-08,510,1,VIIRS,n,2.0NRT,296.84,3.85,N
-3.67792,-54.5619,306.36,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,295.64,0.98,N
-3.67733,-54.56568,306.77,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,295.19,0.97,N
-3.67668,-58.92091,314.8,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.94,1.27,N
-3.67568,-60.39191,307.81,0.49,0.4,2023-10-08,510,1,VIIRS,n,2.0NRT,294.48,1.49,N
-3.67536,-50.28773,311.63,0.49,0.49,2023-10-08,510,1,VIIRS,n,2.0NRT,292.58,1.5,N
-3.67513,-55.43073,326.04,0.4,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,295.75,1.65,N
-3.67446,-54.56136,307.33,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,294.8,0.98,N
-3.67388,-54.56515,305.61,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,295.29,0.97,N
-3.67324,-58.92036,310.94,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.28,1.23,N
-3.67092,-50.28702,313.9,0.49,0.49,2023-10-08,510,1,VIIRS,n,2.0NRT,292.79,1.5,N
-3.66883,-54.2982,314.39,0.43,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,295.43,1.3,N
-3.66828,-51.01849,308.76,0.44,0.46,2023-10-08,510,1,VIIRS,n,2.0NRT,293.05,1.76,N
-3.66824,-54.30201,309.79,0.43,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,294.93,1.3,N
-3.66769,-51.02241,306.13,0.44,0.46,2023-10-08,510,1,VIIRS,n,2.0NRT,293.05,1.56,N
-3.66636,-58.8077,307.94,0.42,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,296.35,1.12,N
-3.65681,-50.1675,329.68,0.5,0.49,2023-10-08,510,1,VIIRS,n,2.0NRT,292.63,4.12,N
-3.65585,-58.05651,320.36,0.4,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,296.41,1.63,N
-3.65443,-55.47503,316.39,0.4,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,296.86,1.64,N
-3.65388,-55.47858,311.73,0.4,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,296.7,1.64,N
-3.64818,-50.97933,311.45,0.44,0.46,2023-10-08,510,1,VIIRS,n,2.0NRT,293.01,1.42,N
-3.6465,-59.25579,325.35,0.43,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.76,3.24,N
-3.63452,-54.23388,309.72,0.44,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,294.48,1.29,N
-3.63423,-59.55662,307.96,0.45,0.39,2023-10-08,510,1,VIIRS,n,2.0NRT,296.2,1.18,N
-3.63102,-54.23333,308.35,0.44,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,294.42,1.29,N
-3.63068,-59.55605,308.6,0.45,0.39,2023-10-08,510,1,VIIRS,n,2.0NRT,296.13,0.88,N
-3.6289,-60.63076,307.18,0.5,0.41,2023-10-08,510,1,VIIRS,n,2.0NRT,295.19,1.09,N
-3.62816,-60.63528,307.91,0.5,0.41,2023-10-08,510,1,VIIRS,n,2.0NRT,294.53,1.43,N
-3.62784,-60.63279,318.77,0.5,0.41,2023-10-08,510,1,VIIRS,n,2.0NRT,295.54,1.81,N
-3.6259,-60.62565,305.7,0.5,0.41,2023-10-08,510,1,VIIRS,n,2.0NRT,294.73,1.09,N
-3.62527,-50.22628,304.81,0.5,0.49,2023-10-08,510,1,VIIRS,n,2.0NRT,292.63,1.41,N
-3.62515,-60.63015,309.16,0.5,0.41,2023-10-08,510,1,VIIRS,n,2.0NRT,294.85,1.09,N
-3.6248,-60.62765,308.1,0.5,0.41,2023-10-08,510,1,VIIRS,n,2.0NRT,294.92,1.81,N
-3.62455,-52.22826,306.98,0.55,0.43,2023-10-08,510,1,VIIRS,n,2.0NRT,293.35,1.25,N
-3.62211,-50.22712,316.13,0.49,0.49,2023-10-08,510,1,VIIRS,n,2.0NRT,292.92,1.65,N
-3.62143,-50.23152,306.34,0.49,0.49,2023-10-08,510,1,VIIRS,n,2.0NRT,292.53,1.65,N
-3.62107,-59.84586,311.85,0.46,0.39,2023-10-08,510,1,VIIRS,n,2.0NRT,295.63,1.7,N
-3.62081,-50.22552,310.11,0.5,0.49,2023-10-08,510,1,VIIRS,n,2.0NRT,292.62,1.4,N
-3.62016,-50.22995,308.92,0.5,0.49,2023-10-08,510,1,VIIRS,n,2.0NRT,292.71,1.4,N
-3.61968,-54.64172,317.29,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,295.54,2.03,N
-3.61917,-54.57607,343.2,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,297.05,7.06,N
-3.61682,-59.8494,312.12,0.46,0.39,2023-10-08,510,1,VIIRS,n,2.0NRT,295.86,1.65,N
-3.61681,-54.63742,310.08,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,295.26,1.81,N
-3.61624,-54.64117,329.41,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,295.86,2.07,N
-3.6158,-51.55669,307.58,0.4,0.45,2023-10-08,510,1,VIIRS,n,2.0NRT,292.28,1.95,N
-3.6157,-54.59872,312.78,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,294.45,1.82,N
-3.61527,-55.4617,311.12,0.4,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,296.27,2.12,N
-3.61512,-54.6025,334.15,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,296.23,2.42,N
-3.61472,-55.46526,328.49,0.4,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,297.42,2.12,N
-3.61462,-55.39949,326.82,0.4,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,296.5,2.42,N
-3.61454,-54.60629,309.83,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,295.35,2.42,N
-3.61417,-55.46881,320.56,0.4,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,297.4,2.52,N
-3.61396,-54.61005,312.04,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,295.15,1.79,N
-3.61338,-54.6138,316.16,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,295.26,1.79,N
-3.6128,-54.64062,314.86,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,295.39,2.07,N
-3.61172,-51.55608,329.03,0.4,0.45,2023-10-08,510,1,VIIRS,n,2.0NRT,293.67,1.95,N
-3.61126,-55.39898,331.27,0.4,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,298.16,2.42,N
-3.61117,-51.55968,311.95,0.4,0.45,2023-10-08,510,1,VIIRS,n,2.0NRT,292.29,1.93,N
-3.61081,-55.4683,308.53,0.4,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,296.16,1.34,N
-3.61051,-54.60952,333.12,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,297.14,1.79,N
-3.61026,-55.47185,315.46,0.4,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,295.96,1.34,N
-3.60994,-54.61328,307.11,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,295.44,1.79,N
-3.60789,-55.39846,318.88,0.4,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,296.94,1.71,N
-3.60709,-54.5626,326.81,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,295.23,1.48,N
-3.60652,-54.56636,306.65,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,295.38,1.48,N
-3.60573,-59.8265,316.4,0.46,0.39,2023-10-08,510,1,VIIRS,n,2.0NRT,295.06,1.44,N
-3.60512,-54.28484,311.38,0.43,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,294.72,0.82,N
-3.60433,-60.27951,309.05,0.48,0.4,2023-10-08,510,1,VIIRS,n,2.0NRT,295.2,1.66,N
-3.60307,-54.56582,311.43,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,294.94,1.48,N
-3.60162,-54.28432,305.39,0.43,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,293.6,0.82,N
-3.60135,-60.27458,313.77,0.48,0.4,2023-10-08,510,1,VIIRS,n,2.0NRT,296.02,3.17,N
-3.60065,-60.27893,321.48,0.48,0.4,2023-10-08,510,1,VIIRS,n,2.0NRT,296.73,2.42,N
-3.60042,-54.56566,309.5,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,294.85,1.41,N
-3.59994,-60.28328,307.11,0.48,0.4,2023-10-08,510,1,VIIRS,n,2.0NRT,295.8,2.42,N
-3.59926,-55.2982,310.32,0.4,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,295.92,0.71,N
-3.59785,-58.68642,312.72,0.41,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,295.67,1.49,N
-3.59767,-60.27401,328.39,0.48,0.4,2023-10-08,510,1,VIIRS,n,2.0NRT,296.17,3.17,N
-3.5976,-58.5993,325.29,0.41,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,297.18,3.14,N
-3.59697,-60.27835,332.29,0.48,0.4,2023-10-08,510,1,VIIRS,n,2.0NRT,296.52,2.42,N
-3.59477,-58.59508,313.15,0.41,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,296.63,1.31,N
-3.59457,-61.53036,310.56,0.57,0.43,2023-10-08,510,1,VIIRS,n,2.0NRT,295.3,2.96,N
-3.59419,-58.59876,318.54,0.41,0.37,2023-10-08,510,1,VIIRS,n,2.0NRT,296.49,1.52,N
-3.59378,-61.52731,312.05,0.57,0.43,2023-10-08,510,1,VIIRS,n,2.0NRT,294.78,4.6,N
-3.59201,-54.20741,305.58,0.44,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,294.5,0.96,N
-3.5906,-61.52971,313.23,0.57,0.43,2023-10-08,510,1,VIIRS,n,2.0NRT,295.37,2.96,N
-3.5893,-51.45612,304.02,0.41,0.45,2023-10-08,510,1,VIIRS,n,2.0NRT,292.09,0.75,N
-3.58898,-61.53175,309.77,0.57,0.43,2023-10-08,510,1,VIIRS,n,2.0NRT,294.94,2.71,N
-3.58891,-60.28149,316.79,0.48,0.4,2023-10-08,510,1,VIIRS,n,2.0NRT,295.9,2.25,N
-3.5885,-54.20691,310.15,0.44,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,294.81,1.48,N
-3.58583,-61.53416,307.11,0.57,0.43,2023-10-08,510,1,VIIRS,n,2.0NRT,294.94,3.54,N
-3.5856,-54.20245,306.19,0.44,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,293.93,1.16,N
-3.58523,-60.28089,306.14,0.48,0.4,2023-10-08,510,1,VIIRS,n,2.0NRT,295.48,2.04,N
-3.58501,-61.53112,309.49,0.57,0.43,2023-10-08,510,1,VIIRS,n,2.0NRT,294.5,2.71,N
-3.5844,-54.21028,311.79,0.44,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,294.7,1.48,N
-3.5826,-54.22201,310.06,0.44,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,294.9,1.2,N
-3.582,-54.22592,311.67,0.44,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,294.79,1.2,N
-3.5791,-54.22143,321.3,0.44,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,295.2,2.69,N
-3.5781,-50.84352,304.85,0.45,0.47,2023-10-08,510,1,VIIRS,n,2.0NRT,293.15,0.89,N
-3.57785,-60.68056,308.07,0.51,0.41,2023-10-08,510,1,VIIRS,n,2.0NRT,295.07,2.37,N
-3.57762,-54.32412,307.84,0.43,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,295.08,0.95,N
-3.57354,-54.32742,306.38,0.43,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,294.06,0.95,N
-3.5726,-49.37833,338.49,0.57,0.52,2023-10-08,510,1,VIIRS,n,2.0NRT,294.05,8.63,N
-3.57193,-54.65752,313.8,0.42,0.38,2023-10-08,510,1,VIIRS,n,2.0NRT,295.29,1.14,N
-3.57185,-49.3834,312.9,0.56,0.52,2023-10-08,510,1,VIIRS,n,2.0NRT,293,4.62,N
-3.57048,-50.41549,307.54,0.48,0.48,2023-10-08,510,1,VIIRS,n,2.0NRT,292.97,2.05,N
